fighter_name,height,weight_lbs,reach_inches,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,sub_avg,age
Tyron Woodley,69.0,170.0,74.0,2.36,48,2.76,54,1.06,40,87,0.4,44.41615331964408
Sean Woodson,74.0,145.0,78.0,5.57,46,4.18,58,0.58,55,84,0.3,34.247775496235455
Hailai Wushamo,70.0,115.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,26.00684462696783
Hunter Worsham,70.0,185.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,39.59753593429158
Marcin Wrzosek,69.0,155.0,72.0,3.47,43,4.07,43,3.0,25,33,0.0,38.89664613278576
Cal Worsham,71.0,230.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,63.238877481177276
Jordan Wright,74.0,205.0,77.0,4.1,56,6.03,31,2.09,45,100,0.4,34.91581108829569
Wu Yanan,68.0,135.0,66.0,4.23,41,4.95,49,0.62,30,63,0.2,30.38466803559206
Eric Wray,72.0,170.0,72.0,1.76,48,3.12,28,4.07,66,0,2.0,39.59753593429158
JW Wright,70.0,130.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,50.65023956194388
Justin Wren,74.0,265.0,72.0,3.43,35,2.07,64,0.0,0,100,0.0,39.36208076659822
Khama Worthy,71.0,155.0,74.0,4.18,48,4.45,46,0.0,0,57,0.7,39.893223819301845
Jamie Yager,73.0,185.0,72.0,3.08,39,2.55,63,0.0,0,66,0.0,42.770704996577685
Rubens Xavier,75.0,220.0,72.0,0.77,42,1.82,21,2.1,40,25,1.1,51.99452429842574
Xiong Jingnan,64.0,115.0,63.0,4.53,34,8.13,38,0.0,0,75,0.0,38.65023956194388
Xiao Long,68.0,135.0,70.0,5.06,47,3.85,50,0.74,27,82,0.0,28.399726214921287
Xie Bin,71.0,145.0,71.0,4.1,44,2.81,59,2.6,42,40,0.0,28.520191649555098
Chris Wright,70.0,155.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,39.59753593429158
Wuziazibieke Jiahefu,69.0,145.0,70.0,0.41,50,2.84,41,6.08,50,0,0.0,36.41067761806981
Wulijiburen,69.0,135.0,69.0,1.61,42,3.02,56,3.28,42,77,0.4,37.516769336071185
Abdul Rakhman Yakhyaev,74.0,205.0,78.0,8.64,68,2.22,59,11.11,75,100,7.4,25.672826830937716
Mohammad Yahya,69.0,145.0,73.0,3.5,39,6.39,43,0.5,20,42,0.5,32.290212183436005
Eddie Yagin,67.0,145.0,72.0,3.13,30,5.77,42,0.0,0,62,1.0,47.45790554414784
Rani Yahya,66.0,135.0,67.0,1.71,38,2.08,50,2.73,30,29,1.8,41.98220396988364
Alexander Yakovlev,75.0,155.0,74.0,1.74,47,2.41,58,1.66,35,72,0.1,42.13552361396304
Wataru Yamauchi,66.0,125.0,68.0,4.01,52,3.57,62,0.0,0,66,0.0,27.208761122518823
Goiti Yamauchi,70.0,145.0,72.0,1.66,54,1.01,66,0.0,0,0,4.3,33.667351129363446
Emmanuel Yarborough,80.0,770.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,66.00136892539356
Keiichiro Yamamiya,71.0,185.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,54.15195071868583
Takeshi Yamazaki,68.0,139.0,72.0,0.57,25,1.57,47,4.5,50,100,1.0,49.28405201916495
Yan Xiaonan,65.0,115.0,63.0,4.69,45,3.23,60,0.84,73,64,0.0,37.223819301848046
Petr Yan,67.0,135.0,67.0,5.16,54,4.24,59,1.7,49,86,0.1,33.56605065023956
Adam Yandiev,69.0,185.0,74.0,0.18,8,6.14,36,0.0,0,25,0.0,38.0807665982204
Yuito Yanagawa,68.0,145.0,68.0,0.3,33,3.32,42,0.0,0,100,4.5,25.88911704312115
Yan Qihui,63.0,125.0,62.0,4.38,46,5.06,54,3.68,69,62,0.0,29.87542778918549
Dongi Yang,70.0,185.0,73.0,3.55,51,3.21,63,1.7,41,61,0.5,41.74674880219028
John Yannis,67.0,135.0,70.0,3.56,49,4.07,62,0.0,0,80,0.0,32.167008898015055
Adrian Yanez,67.0,135.0,70.0,5.95,41,5.22,56,0.0,0,76,0.0,32.76933607118412
Kenichi Yamamoto,72.0,170.0,72.0,0.3,46,1.93,38,0.0,0,10,0.3,50.15468856947297
Yoshihisa Yamamoto,74.0,220.0,72.0,1.65,38,3.05,53,1.0,20,50,0.6,56.17522245037645
Tadao Yasuda,76.0,310.0,72.0,2.7,73,0.85,60,0.75,14,0,0.0,62.91033538672142
Yoshiaki Yatsu,73.0,165.0,72.0,0.0,0,5.57,48,0.0,0,0,0.0,70.1327857631759
Cale Yarbrough,73.0,185.0,72.0,3.16,27,10.0,72,0.0,0,0,0.0,39.6933607118412
Jianping Yang,67.0,145.0,72.0,1.4,26,2.07,65,1.0,25,33,0.0,37.7741273100616
Atsushi Yamamoto,66.0,139.0,72.0,1.97,39,1.27,70,1.12,33,100,0.0,45.927446954141
Hiroko Yamanaka,71.0,135.0,72.0,2.1,26,3.54,63,0.0,0,100,0.0,47.86858316221766
Norifumi Yamamoto,64.0,135.0,66.0,2.09,45,2.01,57,0.41,22,45,0.0,49.478439425051334
Masutatsu Yano,69.0,198.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,51.15674195756331
Chris Yee,69.0,185.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,39.59753593429158
Yibugele,67.0,145.0,69.0,2.87,41,5.5,54,0.0,0,81,0.0,36.813141683778234
Yin Shuai,65.0,125.0,66.0,4.31,43,4.58,52,4.12,40,78,0.0,29.678302532511978
Kazunori Yokota,68.0,154.0,72.0,0.67,31,1.13,57,0.0,0,0,0.0,48.427104722792606
Hirotaka Yokoi,71.0,205.0,72.0,1.52,33,3.42,38,1.87,41,66,0.4,48.24640657084189
Yizha,67.0,145.0,71.0,3.25,47,2.88,49,3.42,33,64,0.9,29.659137577002053
Ashley Yoder,67.0,115.0,69.0,3.42,39,4.13,47,1.09,27,66,0.6,38.88021902806297
John Yoo,70.0,135.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,39.59753593429158
JooSang Yoo,67.0,145.0,71.0,6.36,58,4.99,56,0.0,0,50,0.0,32.62422997946612
SangHoon Yoo,72.0,170.0,74.0,4.83,65,6.11,40,0.53,100,69,0.5,36.63244353182751
Trenell Young,66.0,145.0,72.0,1.43,22,5.13,50,1.13,20,0,1.1,50.21492128678987
Kai Yoshida,69.0,125.0,69.0,4.32,50,4.96,54,0.0,0,100,0.0,26.90759753593429
ChangMin Yoon,68.0,145.0,70.0,5.7,48,2.15,64,1.9,28,100,0.0,32.32580424366872
Artenus Young,70.0,205.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,46.1409993155373
SuYoung You,66.0,135.0,65.0,2.15,47,2.01,68,4.26,47,66,0.4,30.7378507871321
Kaitlin Young,69.0,135.0,72.0,2.83,26,6.33,51,2.5,100,0,0.0,40.97467488021903
Dong Sik Yoon,72.0,185.0,72.0,0.99,36,2.33,51,1.6,29,33,1.3,54.03422313483915
Hidehiko Yoshida,71.0,225.0,72.0,1.05,36,1.89,62,1.09,33,71,2.2,57.007529089664615
Yoshiyuki Yoshida,71.0,170.0,70.0,0.85,36,3.67,36,1.41,28,25,2.8,52.32580424366872
Jason Young,69.0,145.0,73.0,2.97,37,3.2,50,1.98,66,55,0.0,40.19164955509925
Gauge Young,69.0,155.0,70.0,6.32,52,5.12,49,0.75,30,76,0.0,26.146475017111566
Shane Young,68.0,145.0,72.0,5.19,40,5.46,52,0.63,18,64,0.0,33.100616016427104
Besam Yousef,71.0,170.0,72.0,3.14,53,3.98,38,1.33,66,50,0.0,41.451060917180016
Shanna Young,67.0,125.0,65.0,3.18,47,4.88,43,0.0,0,53,0.6,35.54277891854894
Han Ten Yun,71.0,220.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,39.59753593429158
Cameron Saaiman,68.0,135.0,67.0,5.3,46,4.14,51,0.89,28,47,0.7,25.711156741957563
Zaurbek Sabanov,70.0,255.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,28.229979466119097
Pete Sabala,70.0,135.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,39.59753593429158
Danny Sabatello,70.0,135.0,71.0,2.07,57,0.2,25,3.0,75,100,1.0,33.43463381245722
Rob Yundt,73.0,185.0,72.0,1.37,41,2.55,31,2.94,100,0,0.0,46.338124572210816
Pat Sabatini,68.0,145.0,70.0,1.69,54,1.16,54,4.27,41,50,1.3,35.82477754962355
Sodiq Yusuff,69.0,155.0,71.0,5.27,49,4.29,53,0.36,23,62,0.4,33.30047912388775
Yusup Saadulaev,66.0,135.0,72.0,0.57,45,0.96,66,5.73,60,0,1.0,41.43463381245722
Gilbert Yvel,74.0,225.0,77.0,1.05,47,1.78,50,0.0,0,25,1.0,50.18480492813142
Amir Sadollah,70.0,170.0,75.0,4.71,46,3.55,60,0.57,27,60,0.3,46.026009582477755
Nazim Sadykhov,70.0,155.0,69.0,4.69,48,5.42,49,1.08,45,72,0.2,32.309377138945926
Tatsuya Saika,72.0,155.0,73.0,6.67,44,9.91,43,0.0,0,66,0.0,35.96714579055441
Terrance Saeteurn,66.0,125.0,67.0,3.82,40,3.82,52,0.0,0,0,0.0,31.27173169062286
Kiru Sahota,70.0,125.0,73.0,4.05,52,2.64,41,0.92,33,50,0.5,31.277207392197127
Saparbeg Safarov,73.0,185.0,78.0,4.03,48,2.96,47,2.52,41,33,0.0,39.89596167008898
Jason Saggo,71.0,155.0,71.0,2.5,39,2.94,52,2.33,40,23,0.0,40.785763175906915
Frankie Saenz,66.0,135.0,66.0,3.94,47,3.5,52,1.74,31,61,0.1,46.06707734428473
Tarec Saffiedine,70.0,170.0,70.0,4.05,47,3.06,62,0.52,36,84,0.1,40.0
Muhammad Saidov,74.0,205.0,73.0,6.11,45,3.46,63,0.0,0,0,0.0,30.65571526351814
Kaushik Saikumar,70.0,135.0,71.0,0.81,28,5.35,41,0.0,0,33,1.2,28.736481861738536
Mridul Saikia,67.0,125.0,68.0,0.91,28,2.74,36,0.0,0,0,0.0,29.32785763175907
Yukio Sakaguchi,69.0,185.0,72.0,0.3,25,2.4,50,4.5,100,0,9.0,53.11430527036276
Lukasz Sajewski,68.0,155.0,71.0,2.06,35,3.88,57,1.01,25,66,0.0,35.775496235455165
Augusto Sakai,75.0,265.0,77.0,4.6,49,3.83,48,0.23,40,56,0.0,35.32922655715264
Wataru Sakata,69.0,195.0,72.0,1.11,61,2.08,31,0.0,0,0,0.0,53.489390828199866
Benoit Saint Denis,71.0,155.0,73.0,5.58,58,4.09,41,4.15,35,72,1.7,30.718685831622178
Gokhan Saki,72.0,205.0,73.0,7.09,58,4.57,53,0.0,0,100,0.0,42.8829568788501
Alessio Sakara,72.0,185.0,72.0,3.96,47,2.8,59,2.18,78,62,0.0,45.01026694045174
Justin Salas,68.0,155.0,70.0,3.42,43,2.96,68,2.43,20,0,0.0,44.48459958932238
Ovince Saint Preux,75.0,205.0,80.0,3.03,47,3.33,47,1.09,36,67,0.5,43.41409993155373
Roman Salazar,67.0,135.0,72.0,1.95,39,2.89,57,1.77,18,50,0.0,38.54072553045859
Ivan Salaverry,72.0,185.0,72.0,3.01,47,1.19,76,0.49,18,36,2.5,55.65229295003422
Gabriel Salinas-Jones,73.0,245.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,41.79329226557152
Brandon Saling,70.0,170.0,72.0,2.88,40,6.08,20,0.0,0,57,0.0,40.60506502395619
Sean Salmon,70.0,185.0,72.0,1.49,33,2.03,65,4.06,50,0,0.0,48.98562628336756
Dylan Salvador,69.0,155.0,69.0,4.34,37,11.57,46,0.0,0,0,0.0,33.29774127310061
Johnny Sampaio,68.0,170.0,72.0,1.32,40,2.64,50,9.89,50,0,9.9,50.98699520876112
Boston Salmon,69.0,135.0,69.0,4.13,37,7.75,59,0.0,0,100,0.0,35.794661190965094
Vinicius Salvador,67.0,135.0,70.0,5.48,43,6.5,48,0.36,11,86,0.0,30.119096509240247
John Salter,73.0,185.0,74.0,1.68,32,1.68,68,2.85,46,66,0.5,41.46201232032854
Josh Samman,75.0,185.0,79.0,2.08,52,2.47,34,1.09,33,33,0.4,38.48049281314169
Quillan Salkilld,72.0,155.0,75.0,4.73,56,2.79,46,6.86,36,81,1.0,26.691307323750856
Ryuta Sakurai,67.0,183.0,72.0,1.8,48,3.44,58,0.52,100,36,1.6,54.9678302532512
Luis Saldana,71.0,145.0,73.0,5.16,50,3.65,60,0.64,17,44,0.2,35.60848733744011
Hayato Sakurai,67.0,168.0,72.0,2.45,49,1.94,59,1.87,69,56,0.3,51.0362765229295
Kazushi Sakuraba,72.0,185.0,72.0,1.26,41,2.03,51,1.26,31,48,1.7,57.14715947980835
John Salgado,70.0,170.0,72.0,0.99,50,1.86,40,0.0,0,50,0.0,39.59753593429158
Muslim Salikhov,71.0,170.0,70.0,3.37,49,2.96,62,1.07,32,72,0.0,42.24229979466119
Josh San Diego,70.0,135.0,72.0,0.0,0,0.0,0,0.0,0,0,0.0,39.59753593429158
Bobby Sanchez,67.0,155.0,72.0,0.0,0,0.0,100,0.0,0,100,0.0,36.72553045859001
Jesse Sanders,72.0,170.0,72.0,0.0,0,6.45,35,0.0,0,50,0.0,39.59753593429158
Jerrod Sanders,68.0,135.0,72.0,0.88,64,1.14,46,2.2,33,50,1.6,46.93223819301848
Luke Sanders,66.0,135.0,67.0,6.61,52,4.37,50,0.71,30,72,0.2,40.733744010951405
Josh Sampo,64.0,125.0,64.0,1.99,36,2.96,55,1.06,33,40,2.1,42.119096509240244
Robert Sanchez,66.0,125.0,66.0,0.96,40,1.78,46,3.61,62,50,0.7,40.506502395619435
Samuel Sanches,70.0,155.0,74.0,5.95,75,0.0,100,0.0,0,100,0.0,23.60574948665298
Diego Sanchez,70.0,170.0,72.0,2.69,37,3.02,56,1.51,24,46,0.8,44.681724845995895
Eddie Sanchez,74.0,230.0,74.0,3.45,43,3.3,43,1.13,26,42,0.0,43.83846680355921
Jonathan Santa Maria,69.0,125.0,72.0,3.6,51,2.53,74,0.0,0,80,0.0,39.59753593429158
Martin Sano,71.0,170.0,75.0,4.0,33,12.0,40,0.0,0,0,0.0,35.27173169062286
